runid: 21342425
CPUs available: 56
Disorder: (0.0005, 30)
Disorder size: 30
Unoptimised score: 23.467235031755717
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=278838, Fri Mar 28 13:09:33 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   78   4368 1.996189917041920e+01 3.5e+01 1.19e-01  1e-03  1e-02 826:13.5
   79   4424 1.996171134280534e+01 3.8e+01 1.14e-01  1e-03  1e-02 836:49.2
   80   4480 1.996146020098555e+01 4.2e+01 1.10e-01  9e-04  1e-02 847:26.6
   81   4536 1.996133227442553e+01 5.0e+01 9.39e-02  7e-04  8e-03 858:01.5
   82   4592 1.996123876712437e+01 5.2e+01 8.60e-02  6e-04  8e-03 868:35.7
   83   4648 1.996091298904586e+01 5.9e+01 8.93e-02  6e-04  8e-03 879:09.4
   84   4704 1.996103833467889e+01 6.2e+01 9.92e-02  7e-04  9e-03 889:41.6
   85   4760 1.996087866543919e+01 7.0e+01 1.12e-01  8e-04  1e-02 900:15.0
   86   4816 1.996110567480750e+01 7.2e+01 1.05e-01  7e-04  9e-03 910:51.8
   87   4872 1.996091922688340e+01 7.7e+01 9.78e-02  6e-04  8e-03 921:20.9
   88   4928 1.996074521253072e+01 7.7e+01 9.65e-02  6e-04  7e-03 932:00.1
   89   4984 1.996072281707221e+01 8.5e+01 8.33e-02  5e-04  6e-03 942:33.8
   90   5040 1.996052097597090e+01 8.5e+01 6.96e-02  4e-04  5e-03 953:05.6
   91   5096 1.996045380559398e+01 8.8e+01 7.15e-02  4e-04  4e-03 963:36.5
   92   5152 1.996042135196586e+01 8.9e+01 7.39e-02  4e-04  5e-03 974:06.8
   93   5208 1.996046597813731e+01 9.8e+01 6.91e-02  3e-04  4e-03 984:40.7
   94   5264 1.996044774640972e+01 9.7e+01 6.91e-02  3e-04  4e-03 995:18.0
   95   5320 1.996017723709317e+01 1.0e+02 7.61e-02  3e-04  4e-03 1005:52.6
   96   5376 1.996029211316555e+01 1.2e+02 7.08e-02  3e-04  4e-03 1016:28.5
   97   5432 1.996027943096598e+01 1.3e+02 6.86e-02  3e-04  4e-03 1027:01.0
   98   5488 1.996021747494072e+01 1.4e+02 6.31e-02  3e-04  3e-03 1037:34.9
   99   5544 1.996024225906249e+01 1.5e+02 5.58e-02  2e-04  3e-03 1048:09.0
  100   5600 1.996014072051375e+01 1.5e+02 5.69e-02  2e-04  3e-03 1058:40.5
  101   5656 1.996020143764664e+01 1.7e+02 4.80e-02  2e-04  2e-03 1069:16.5
  102   5712 1.996008963298994e+01 1.8e+02 5.06e-02  2e-04  3e-03 1079:51.3
  103   5768 1.996013761476135e+01 2.1e+02 5.35e-02  2e-04  3e-03 1090:24.8
  104   5824 1.996013627740684e+01 2.0e+02 5.20e-02  2e-04  2e-03 1100:54.2
  105   5880 1.996009467880835e+01 2.1e+02 4.54e-02  2e-04  2e-03 1111:26.6
  106   5936 1.996010728585439e+01 2.2e+02 3.83e-02  1e-04  2e-03 1122:02.6
  107   5992 1.996008726447409e+01 2.4e+02 3.34e-02  1e-04  1e-03 1132:37.4
  108   6048 1.996006302416079e+01 2.4e+02 3.16e-02  1e-04  1e-03 1143:12.7
  109   6104 1.996005532036984e+01 2.6e+02 2.97e-02  1e-04  1e-03 1153:43.2
  110   6160 1.996005709423811e+01 2.7e+02 3.01e-02  1e-04  1e-03 1164:15.9
  111   6216 1.996003771542455e+01 3.3e+02 2.60e-02  9e-05  1e-03 1174:52.9
  112   6272 1.996004587566215e+01 3.4e+02 2.37e-02  8e-05  1e-03 1185:26.8
  113   6328 1.996002844510538e+01 3.7e+02 2.38e-02  8e-05  1e-03 1195:54.9
  114   6384 1.996003311615614e+01 4.4e+02 2.51e-02  8e-05  1e-03 1206:28.2
  115   6440 1.996002965806285e+01 5.3e+02 2.45e-02  8e-05  1e-03 1216:58.4
  116   6496 1.996003328647649e+01 5.5e+02 2.19e-02  7e-05  1e-03 1227:28.3
  117   6552 1.996002361174577e+01 5.9e+02 1.85e-02  6e-05  1e-03 1238:03.8
  118   6608 1.996001867728187e+01 6.5e+02 1.73e-02  5e-05  9e-04 1248:40.3
  119   6664 1.996001661026130e+01 6.9e+02 1.70e-02  5e-05  8e-04 1259:12.3
  120   6720 1.996001630982930e+01 6.8e+02 1.74e-02  5e-05  8e-04 1269:42.9
  121   6776 1.996001574890575e+01 7.2e+02 1.82e-02  4e-05  8e-04 1280:13.0
  122   6832 1.996001895512257e+01 6.7e+02 1.75e-02  4e-05  7e-04 1290:49.3
  123   6888 1.996001582042218e+01 7.5e+02 1.52e-02  3e-05  6e-04 1301:25.4
  124   6944 1.996001557519545e+01 7.8e+02 1.55e-02  3e-05  6e-04 1312:01.2
  125   7000 1.996000967751663e+01 8.4e+02 1.52e-02  3e-05  6e-04 1322:34.7
  126   7056 1.996001277198328e+01 8.7e+02 1.33e-02  3e-05  5e-04 1333:09.6
  127   7112 1.996001228499692e+01 9.5e+02 1.30e-02  2e-05  4e-04 1343:41.0
  128   7168 1.996001204920991e+01 9.9e+02 1.21e-02  2e-05  4e-04 1354:14.9
  129   7224 1.996001004555722e+01 1.1e+03 1.26e-02  2e-05  4e-04 1364:48.3
  130   7280 1.996001085709596e+01 1.0e+03 1.43e-02  2e-05  4e-04 1375:23.8
  131   7336 1.996001072167556e+01 1.1e+03 1.41e-02  2e-05  4e-04 1385:58.3
  132   7392 1.996000977879900e+01 1.1e+03 1.27e-02  2e-05  4e-04 1396:32.2
  133   7448 1.996001008664279e+01 1.1e+03 1.19e-02  1e-05  3e-04 1407:05.5
  134   7504 1.996000868112467e+01 1.2e+03 1.12e-02  1e-05  3e-04 1417:43.5
  135   7560 1.996000807458983e+01 1.2e+03 1.04e-02  1e-05  2e-04 1428:18.3
  136   7616 1.996000828558475e+01 1.2e+03 1.01e-02  1e-05  2e-04 1438:49.4
  137   7672 1.996000822235211e+01 1.3e+03 9.46e-03  1e-05  2e-04 1449:21.9
termination on timeout=86400
final/bestever f-value = 1.996001e+01 1.996001e+01 after 7672/7536 evaluations
incumbent solution: [0.3661063119722554, 0.2167604760121489, 0.39299844808806855, -0.3048137681132723, 0.6105721818067628, -0.3525464323718839, -0.6083345502974729, 0.1913720667476293]
std deviation: [3.6930371913102475e-05, 1.726221723338837e-05, 3.6072521703538805e-05, 1.0377147929711162e-05, 7.046981046765332e-05, 2.640863386440209e-05, 0.00021494223215020385, 4.977134652207928e-05]
