runid: 21342432
CPUs available: 56
Disorder: (0.0005, 20)
Disorder size: 20
Unoptimised score: 23.80100568674927
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=239931, Fri Mar 28 14:58:43 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
  121   6776 2.022662108323458e+01 7.0e+02 1.28e-02  3e-05  4e-04 1287:39.7
  122   6832 2.022661700320402e+01 7.4e+02 1.46e-02  4e-05  4e-04 1298:18.4
  123   6888 2.022661800388284e+01 8.6e+02 1.44e-02  4e-05  4e-04 1308:54.9
  124   6944 2.022661293094392e+01 9.0e+02 1.40e-02  3e-05  4e-04 1319:32.6
  125   7000 2.022661753290254e+01 1.0e+03 1.32e-02  3e-05  4e-04 1330:11.6
  126   7056 2.022661560851079e+01 1.1e+03 1.28e-02  3e-05  4e-04 1340:50.6
  127   7112 2.022661546200675e+01 1.2e+03 1.18e-02  3e-05  3e-04 1351:27.1
  128   7168 2.022661214442434e+01 1.2e+03 1.09e-02  2e-05  3e-04 1362:07.1
  129   7224 2.022661202266817e+01 1.3e+03 9.70e-03  2e-05  2e-04 1372:42.6
  130   7280 2.022661205408001e+01 1.5e+03 8.26e-03  2e-05  2e-04 1383:18.7
  131   7336 2.022661039322161e+01 1.5e+03 7.29e-03  1e-05  2e-04 1393:53.5
  132   7392 2.022660902870745e+01 1.6e+03 7.16e-03  1e-05  2e-04 1404:33.7
  133   7448 2.022660966942897e+01 1.8e+03 6.71e-03  1e-05  2e-04 1415:10.8
  134   7504 2.022660909661659e+01 2.0e+03 6.04e-03  1e-05  1e-04 1425:46.8
  135   7560 2.022660906972362e+01 2.2e+03 6.25e-03  1e-05  1e-04 1436:24.3
  136   7616 2.022660908597366e+01 2.4e+03 5.90e-03  1e-05  1e-04 1447:00.8
termination on timeout=86400
final/bestever f-value = 2.022661e+01 2.022661e+01 after 7616/7338 evaluations
incumbent solution: [0.43917893716681483, 0.10297977577729649, 0.30154401701282235, 1.1070417652470321, -0.18003626449103666, 0.012356173893638469, -0.12607081827495126, 0.061749269389742914]
std deviation: [7.464926129807717e-05, 1.3985988478337009e-05, 0.00010089136731742486, 4.173798340480767e-05, 6.478442828036458e-05, 1.0343356020530626e-05, 0.00013149269200388332, 8.539170190371085e-05]
