runid: 21342443
CPUs available: 56
Disorder: (0.0005, 1)
Disorder size: 1
Unoptimised score: 22.820234574202544
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=361630, Sat Mar 29 15:18:08 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   19   1064 2.047827584299191e+01 3.2e+00 2.46e-01  7e-02  1e-01 229:27.1
   20   1120 2.044449255780477e+01 3.1e+00 2.54e-01  7e-02  1e-01 241:32.0
   21   1176 2.048227693089130e+01 3.1e+00 2.26e-01  6e-02  1e-01 253:39.0
   22   1232 2.042026400502605e+01 3.2e+00 2.19e-01  6e-02  1e-01 265:40.5
   23   1288 2.033581839466810e+01 3.4e+00 2.18e-01  6e-02  1e-01 277:43.3
   24   1344 2.042528232385026e+01 3.2e+00 2.19e-01  5e-02  1e-01 289:50.4
   25   1400 2.042990079121177e+01 3.4e+00 2.26e-01  5e-02  1e-01 301:54.9
   26   1456 2.039890243763618e+01 3.4e+00 2.19e-01  4e-02  1e-01 314:01.5
   27   1512 2.043273768605825e+01 3.4e+00 2.19e-01  4e-02  1e-01 326:05.6
   28   1568 2.035326947966908e+01 3.5e+00 2.02e-01  4e-02  9e-02 338:10.9
   29   1624 2.036827604015248e+01 3.5e+00 1.96e-01  4e-02  8e-02 350:15.0
   30   1680 2.034433064916125e+01 3.8e+00 2.20e-01  4e-02  9e-02 362:18.9
   31   1736 2.032612457174572e+01 4.1e+00 2.02e-01  4e-02  7e-02 374:24.2
   32   1792 2.029327926291838e+01 4.1e+00 2.15e-01  4e-02  8e-02 386:29.4
   33   1848 2.028050643023752e+01 4.3e+00 2.45e-01  5e-02  9e-02 398:36.2
   34   1904 2.033493632470697e+01 4.7e+00 2.30e-01  4e-02  8e-02 410:40.0
   35   1960 2.033956820031257e+01 4.6e+00 2.16e-01  4e-02  7e-02 422:40.6
   36   2016 2.024935444937521e+01 4.8e+00 2.28e-01  4e-02  7e-02 434:44.1
   37   2072 2.027272796055996e+01 4.7e+00 2.00e-01  3e-02  6e-02 446:47.7
   38   2128 2.024631314026674e+01 4.6e+00 1.79e-01  2e-02  5e-02 458:53.8
   39   2184 2.021431415865395e+01 4.9e+00 1.76e-01  2e-02  5e-02 470:59.8
   40   2240 2.017444920058340e+01 5.1e+00 1.75e-01  2e-02  5e-02 483:06.5
   41   2296 2.021563492415207e+01 5.8e+00 1.80e-01  2e-02  5e-02 495:09.7
   42   2352 2.022128908544693e+01 6.0e+00 1.83e-01  2e-02  4e-02 507:16.9
   43   2408 2.018942602845458e+01 6.3e+00 1.59e-01  1e-02  4e-02 519:19.0
   44   2464 2.018944079851391e+01 7.2e+00 1.54e-01  1e-02  4e-02 531:23.5
   45   2520 2.018125105655556e+01 7.7e+00 1.31e-01  9e-03  3e-02 543:29.2
   46   2576 2.017169511350495e+01 8.0e+00 1.33e-01  9e-03  3e-02 555:35.7
   47   2632 2.015678844293809e+01 8.4e+00 1.29e-01  8e-03  3e-02 567:42.0
   48   2688 2.014358201092635e+01 8.4e+00 1.44e-01  1e-02  3e-02 579:39.8
   49   2744 2.014939013010667e+01 8.8e+00 1.33e-01  8e-03  3e-02 591:42.4
   50   2800 2.013520693373720e+01 9.2e+00 1.47e-01  9e-03  3e-02 603:45.7
   51   2856 2.013627260186405e+01 9.2e+00 1.58e-01  9e-03  3e-02 615:52.1
   52   2912 2.015291968942818e+01 9.0e+00 1.45e-01  7e-03  3e-02 627:55.7
   53   2968 2.011471649412658e+01 9.4e+00 1.35e-01  7e-03  2e-02 639:59.3
   54   3024 2.013022557437855e+01 9.8e+00 1.17e-01  6e-03  2e-02 652:03.8
   55   3080 2.011214039446634e+01 9.7e+00 1.12e-01  6e-03  2e-02 664:08.4
   56   3136 2.011459151346989e+01 1.0e+01 1.24e-01  6e-03  2e-02 676:10.4
   57   3192 2.010748986829791e+01 1.2e+01 1.23e-01  6e-03  2e-02 688:14.2
   58   3248 2.010592968895067e+01 1.1e+01 1.09e-01  5e-03  2e-02 700:16.6
   59   3304 2.010180699302890e+01 1.1e+01 1.04e-01  4e-03  1e-02 712:20.9
   60   3360 2.009614085187831e+01 1.0e+01 1.06e-01  4e-03  1e-02 724:35.6
   61   3416 2.009430706864678e+01 1.0e+01 1.09e-01  4e-03  1e-02 736:38.9
   62   3472 2.009821063836950e+01 1.1e+01 1.06e-01  3e-03  1e-02 748:45.2
   63   3528 2.008922348328742e+01 1.1e+01 1.04e-01  3e-03  1e-02 760:50.3
   64   3584 2.009281059326075e+01 1.2e+01 8.99e-02  3e-03  9e-03 772:51.7
   65   3640 2.009062878931344e+01 1.2e+01 8.31e-02  2e-03  9e-03 784:55.8
   66   3696 2.008930083939871e+01 1.4e+01 8.08e-02  2e-03  9e-03 797:05.4
   67   3752 2.008329244477775e+01 1.6e+01 9.68e-02  3e-03  1e-02 809:11.6
   68   3808 2.008524316581896e+01 1.9e+01 8.92e-02  2e-03  1e-02 821:15.4
   69   3864 2.007921221539892e+01 1.9e+01 8.39e-02  2e-03  9e-03 833:20.8
   70   3920 2.007861617246742e+01 1.9e+01 8.25e-02  2e-03  8e-03 845:26.5
   71   3976 2.007751565893174e+01 1.9e+01 7.56e-02  2e-03  7e-03 857:30.0
   72   4032 2.007740796230166e+01 1.7e+01 7.57e-02  1e-03  7e-03 869:36.9
   73   4088 2.007667952662297e+01 1.6e+01 7.65e-02  1e-03  6e-03 881:43.0
   74   4144 2.007811090624609e+01 1.6e+01 6.96e-02  1e-03  5e-03 893:50.4
   75   4200 2.007691907537139e+01 1.7e+01 6.71e-02  1e-03  5e-03 905:53.9
   76   4256 2.007596581347592e+01 1.6e+01 6.28e-02  9e-04  4e-03 917:58.9
   77   4312 2.007550568745781e+01 1.7e+01 5.89e-02  8e-04  4e-03 930:04.7
   78   4368 2.007412303441338e+01 1.7e+01 5.97e-02  8e-04  3e-03 942:09.0
   79   4424 2.007542304606277e+01 1.5e+01 6.38e-02  8e-04  3e-03 954:13.7
   80   4480 2.007454528461756e+01 1.5e+01 6.19e-02  8e-04  3e-03 966:15.7
   81   4536 2.007259882797905e+01 1.5e+01 6.58e-02  8e-04  3e-03 978:19.9
   82   4592 2.007301041868467e+01 1.4e+01 7.55e-02  8e-04  3e-03 990:25.3
   83   4648 2.007274108208916e+01 1.5e+01 6.39e-02  7e-04  2e-03 1002:29.8
   84   4704 2.007283416460102e+01 1.4e+01 5.96e-02  6e-04  2e-03 1014:31.3
   85   4760 2.007322783939543e+01 1.5e+01 5.81e-02  5e-04  2e-03 1026:36.8
   86   4816 2.007219464827696e+01 1.7e+01 5.78e-02  5e-04  2e-03 1038:42.5
   87   4872 2.007229900135005e+01 1.7e+01 5.33e-02  4e-04  1e-03 1050:48.2
   88   4928 2.007218555289102e+01 1.8e+01 5.09e-02  4e-04  1e-03 1062:49.0
   89   4984 2.007176088880685e+01 1.9e+01 5.12e-02  4e-04  1e-03 1074:48.8
   90   5040 2.007140257723039e+01 2.1e+01 5.41e-02  4e-04  1e-03 1086:53.8
   91   5096 2.007139592833097e+01 2.2e+01 4.79e-02  3e-04  1e-03 1099:00.2
   92   5152 2.007163113138914e+01 2.3e+01 4.49e-02  2e-04  1e-03 1111:02.3
   93   5208 2.007158117924967e+01 2.5e+01 4.20e-02  2e-04  1e-03 1123:05.2
   94   5264 2.007140859522321e+01 2.7e+01 4.14e-02  2e-04  1e-03 1135:10.7
   95   5320 2.007156492091513e+01 3.0e+01 3.92e-02  2e-04  1e-03 1147:15.1
   96   5376 2.007125324759426e+01 3.4e+01 3.42e-02  1e-04  8e-04 1159:17.4
   97   5432 2.007101292328392e+01 3.4e+01 3.05e-02  1e-04  7e-04 1171:22.0
   98   5488 2.007095750333655e+01 3.4e+01 3.16e-02  1e-04  7e-04 1183:28.8
   99   5544 2.007106163650932e+01 3.4e+01 3.51e-02  1e-04  8e-04 1195:31.6
  100   5600 2.007098505303876e+01 3.5e+01 3.52e-02  1e-04  7e-04 1207:36.3
  101   5656 2.007100287303607e+01 3.5e+01 3.37e-02  9e-05  6e-04 1219:42.8
  102   5712 2.007100894292245e+01 3.7e+01 2.99e-02  7e-05  6e-04 1231:50.3
  103   5768 2.007090918561699e+01 3.9e+01 2.78e-02  6e-05  5e-04 1243:54.6
  104   5824 2.007095807100841e+01 4.1e+01 2.54e-02  5e-05  4e-04 1255:55.4
  105   5880 2.007082214634596e+01 4.0e+01 2.43e-02  4e-05  4e-04 1267:58.3
  106   5936 2.007083435150048e+01 4.3e+01 2.42e-02  4e-05  4e-04 1280:02.7
  107   5992 2.007080657346287e+01 4.3e+01 2.22e-02  3e-05  4e-04 1292:06.5
  108   6048 2.007073482844483e+01 4.9e+01 2.04e-02  3e-05  3e-04 1304:12.3
  109   6104 2.007075861748038e+01 5.0e+01 1.96e-02  3e-05  3e-04 1316:20.4
  110   6160 2.007074545969752e+01 5.2e+01 1.95e-02  2e-05  3e-04 1328:21.1
  111   6216 2.007076730277435e+01 5.3e+01 2.07e-02  2e-05  3e-04 1340:25.6
  112   6272 2.007077204857804e+01 5.3e+01 1.81e-02  2e-05  2e-04 1352:27.4
  113   6328 2.007075017420434e+01 5.5e+01 1.68e-02  2e-05  2e-04 1364:33.4
  114   6384 2.007074098013354e+01 5.8e+01 1.56e-02  2e-05  2e-04 1376:39.4
  115   6440 2.007072923493687e+01 6.5e+01 1.50e-02  1e-05  2e-04 1388:44.8
  116   6496 2.007071934658140e+01 6.6e+01 1.36e-02  1e-05  2e-04 1400:49.0
  117   6552 2.007071480834766e+01 7.0e+01 1.26e-02  1e-05  1e-04 1412:55.6
  118   6608 2.007069915861054e+01 7.0e+01 1.17e-02  9e-06  1e-04 1425:01.1
  119   6664 2.007070077435465e+01 7.1e+01 1.07e-02  7e-06  1e-04 1437:06.7
  120   6720 2.007069161749207e+01 7.5e+01 1.14e-02  7e-06  1e-04 1449:11.6
termination on timeout=86400
final/bestever f-value = 2.007069e+01 2.007069e+01 after 6720/6674 evaluations
incumbent solution: [0.3526341430609348, -0.9137457663952884, -0.3910532953754579, 0.16355030124082692, 0.047579918095525066, 0.030570495383872524, -0.026276459898807072, -0.19233660897500016]
std deviation: [1.214161614676827e-05, 1.466536313342973e-05, 0.00012172324111037335, 5.15165150081638e-05, 8.444576645013025e-05, 7.10000294742536e-06, 9.370663919234241e-05, 7.994632843487409e-05]
