runid: 21342424
CPUs available: 56
Disorder: (0.0005, 30)
Disorder size: 30
Unoptimised score: 23.59441606503711
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=259557, Fri Mar 28 13:09:28 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   77   4312 2.104746620337000e+01 1.8e+01 1.98e-01  3e-03  3e-02 807:54.9
   78   4368 2.104328568916079e+01 1.7e+01 1.89e-01  2e-03  2e-02 818:23.8
   79   4424 2.104832495308754e+01 1.9e+01 1.62e-01  2e-03  2e-02 828:54.9
   80   4480 2.103889310549739e+01 2.0e+01 1.75e-01  2e-03  2e-02 839:26.7
   81   4536 2.104410880225284e+01 2.1e+01 1.58e-01  2e-03  2e-02 849:57.6
   82   4592 2.103857718121822e+01 2.1e+01 1.65e-01  2e-03  2e-02 860:30.8
   83   4648 2.103953470731344e+01 2.5e+01 1.49e-01  2e-03  2e-02 871:00.9
   84   4704 2.104044754636111e+01 2.7e+01 1.46e-01  1e-03  1e-02 881:35.1
   85   4760 2.103800172038126e+01 2.7e+01 1.28e-01  1e-03  1e-02 892:09.2
   86   4816 2.103751932585084e+01 2.8e+01 1.22e-01  1e-03  1e-02 902:38.1
   87   4872 2.103671300376696e+01 2.6e+01 1.37e-01  1e-03  9e-03 913:09.8
   88   4928 2.103665263626165e+01 2.3e+01 1.52e-01  1e-03  1e-02 923:37.9
   89   4984 2.103688791368944e+01 2.3e+01 1.34e-01  1e-03  8e-03 934:08.4
   90   5040 2.103718061608719e+01 2.4e+01 1.24e-01  1e-03  7e-03 944:37.4
   91   5096 2.103621699171076e+01 2.2e+01 1.31e-01  9e-04  6e-03 955:09.9
   92   5152 2.103614119511047e+01 2.1e+01 1.22e-01  9e-04  5e-03 965:37.3
   93   5208 2.103570003932381e+01 2.1e+01 1.08e-01  7e-04  4e-03 976:08.9
   94   5264 2.103599192681887e+01 2.0e+01 9.63e-02  6e-04  4e-03 986:38.7
   95   5320 2.103562677753093e+01 2.2e+01 9.96e-02  6e-04  3e-03 997:07.3
   96   5376 2.103553397357338e+01 2.2e+01 9.86e-02  5e-04  3e-03 1007:35.9
   97   5432 2.103558927309619e+01 2.2e+01 8.42e-02  4e-04  2e-03 1018:09.0
   98   5488 2.103537787551515e+01 2.4e+01 8.15e-02  4e-04  2e-03 1028:39.5
   99   5544 2.103538171422018e+01 2.4e+01 8.01e-02  4e-04  2e-03 1039:11.4
  100   5600 2.103520320094371e+01 2.3e+01 7.96e-02  4e-04  2e-03 1049:37.5
  101   5656 2.103519831048098e+01 2.5e+01 7.94e-02  4e-04  2e-03 1060:04.9
  102   5712 2.103526125419326e+01 2.8e+01 7.01e-02  3e-04  1e-03 1070:33.0
  103   5768 2.103512261394724e+01 3.0e+01 6.77e-02  3e-04  1e-03 1081:01.0
  104   5824 2.103501156619745e+01 3.0e+01 7.20e-02  3e-04  1e-03 1091:32.0
  105   5880 2.103503070340217e+01 3.1e+01 6.50e-02  3e-04  1e-03 1102:00.3
  106   5936 2.103495272427362e+01 3.4e+01 6.50e-02  3e-04  1e-03 1112:26.4
  107   5992 2.103496430116184e+01 4.1e+01 6.16e-02  3e-04  9e-04 1122:56.3
  108   6048 2.103496076326729e+01 4.4e+01 5.59e-02  2e-04  8e-04 1133:26.6
  109   6104 2.103489551802978e+01 4.5e+01 5.94e-02  2e-04  8e-04 1143:51.9
  110   6160 2.103495920629176e+01 4.6e+01 5.99e-02  2e-04  8e-04 1154:18.6
  111   6216 2.103493699877255e+01 4.9e+01 5.09e-02  2e-04  6e-04 1164:47.6
  112   6272 2.103490709896401e+01 5.3e+01 4.39e-02  2e-04  5e-04 1175:13.2
  113   6328 2.103487853553533e+01 5.5e+01 4.77e-02  2e-04  5e-04 1185:43.5
  114   6384 2.103488842053510e+01 5.4e+01 4.84e-02  2e-04  5e-04 1196:11.0
  115   6440 2.103488084606970e+01 5.7e+01 4.65e-02  1e-04  5e-04 1206:40.8
  116   6496 2.103487746878661e+01 6.5e+01 4.23e-02  1e-04  4e-04 1217:07.8
  117   6552 2.103487125294339e+01 7.1e+01 4.18e-02  1e-04  4e-04 1227:37.5
  118   6608 2.103485962171223e+01 7.3e+01 4.12e-02  1e-04  4e-04 1238:05.6
  119   6664 2.103486898130081e+01 7.7e+01 3.83e-02  9e-05  3e-04 1248:32.8
  120   6720 2.103485874736675e+01 8.4e+01 3.81e-02  9e-05  3e-04 1259:00.1
  121   6776 2.103485618622799e+01 9.0e+01 3.20e-02  7e-05  3e-04 1269:29.7
  122   6832 2.103486038730773e+01 9.6e+01 3.08e-02  6e-05  2e-04 1279:56.8
  123   6888 2.103485286854458e+01 1.0e+02 3.11e-02  6e-05  2e-04 1290:27.0
  124   6944 2.103485317268284e+01 1.1e+02 3.02e-02  6e-05  2e-04 1301:00.5
  125   7000 2.103485311791957e+01 1.2e+02 2.89e-02  6e-05  2e-04 1311:28.5
  126   7056 2.103485114138170e+01 1.3e+02 2.88e-02  5e-05  2e-04 1322:01.5
  127   7112 2.103485204404752e+01 1.3e+02 2.68e-02  5e-05  2e-04 1332:29.7
  128   7168 2.103485068363889e+01 1.4e+02 2.33e-02  4e-05  1e-04 1342:58.1
  129   7224 2.103485072783432e+01 1.6e+02 2.20e-02  4e-05  1e-04 1353:25.8
  130   7280 2.103484926036980e+01 1.7e+02 1.99e-02  3e-05  1e-04 1363:52.5
  131   7336 2.103484880601070e+01 1.9e+02 1.78e-02  3e-05  9e-05 1374:24.2
  132   7392 2.103484916361093e+01 2.0e+02 1.76e-02  2e-05  9e-05 1384:51.4
  133   7448 2.103484898362083e+01 2.2e+02 1.59e-02  2e-05  8e-05 1395:23.2
  134   7504 2.103484857324178e+01 2.4e+02 1.63e-02  2e-05  7e-05 1405:49.5
  135   7560 2.103484899071550e+01 2.5e+02 1.32e-02  1e-05  6e-05 1416:19.6
  136   7616 2.103484841142550e+01 2.7e+02 1.38e-02  2e-05  6e-05 1426:51.6
  137   7672 2.103484848335627e+01 2.9e+02 1.29e-02  1e-05  5e-05 1437:24.3
  138   7728 2.103484865796300e+01 3.2e+02 1.29e-02  1e-05  5e-05 1447:53.5
termination on timeout=86400
final/bestever f-value = 2.103485e+01 2.103485e+01 after 7728/7574 evaluations
incumbent solution: [0.24368986010926758, -1.254265522825655, -0.2449871786825866, -0.428908496996498, 0.4296919835690253, -0.4258349130982516, 0.4354780503532144, -0.7433165108551065]
std deviation: [3.9294924991510227e-05, 1.3914648853956266e-05, 4.7469427879824503e-05, 1.7633271947626448e-05, 3.418844984871828e-05, 4.81549177041924e-05, 4.13231747940035e-05, 4.2103235457703444e-05]
