runid: 21342440
CPUs available: 56
Disorder: (0.0005, 10)
Disorder size: 10
Unoptimised score: 23.915896092342372
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=345779, Sat Mar 29 13:33:14 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   22   1232 2.173383559117994e+01 3.7e+00 2.88e-01  8e-02  2e-01 231:55.3
   23   1288 2.181865054035504e+01 3.8e+00 2.87e-01  8e-02  2e-01 242:27.8
   24   1344 2.179230641363550e+01 3.6e+00 2.68e-01  7e-02  2e-01 253:01.4
   25   1400 2.179237369266665e+01 3.8e+00 2.56e-01  6e-02  2e-01 263:33.4
   26   1456 2.170175568980164e+01 3.9e+00 2.69e-01  6e-02  2e-01 274:07.8
   27   1512 2.176660659309650e+01 4.0e+00 2.70e-01  7e-02  2e-01 284:37.9
   28   1568 2.174700507433984e+01 4.1e+00 2.52e-01  6e-02  1e-01 295:09.7
   29   1624 2.174303263581877e+01 3.9e+00 2.50e-01  6e-02  1e-01 305:40.6
   30   1680 2.167116882348246e+01 4.0e+00 2.53e-01  5e-02  1e-01 316:11.2
   31   1736 2.172224630973408e+01 3.9e+00 2.60e-01  5e-02  1e-01 326:43.2
   32   1792 2.163799842192426e+01 4.9e+00 2.96e-01  5e-02  2e-01 337:16.4
   33   1848 2.164846501374322e+01 5.9e+00 2.96e-01  5e-02  2e-01 347:49.1
   34   1904 2.159198267510893e+01 5.8e+00 3.01e-01  4e-02  1e-01 358:23.5
   35   1960 2.158682971219006e+01 6.8e+00 3.17e-01  4e-02  2e-01 368:55.4
   36   2016 2.158822951378255e+01 7.6e+00 2.77e-01  3e-02  1e-01 379:28.5
   37   2072 2.154097226378813e+01 8.2e+00 2.96e-01  3e-02  1e-01 390:01.5
   38   2128 2.149198375016656e+01 7.8e+00 3.33e-01  4e-02  2e-01 400:34.3
   39   2184 2.153404924637450e+01 1.0e+01 3.50e-01  3e-02  2e-01 411:07.6
   40   2240 2.149195050186025e+01 1.1e+01 3.18e-01  3e-02  1e-01 421:38.3
   41   2296 2.147595569309885e+01 1.0e+01 3.20e-01  3e-02  1e-01 432:10.8
   42   2352 2.145797369093602e+01 1.1e+01 3.39e-01  3e-02  1e-01 442:43.3
   43   2408 2.147035281628165e+01 1.1e+01 3.17e-01  2e-02  1e-01 453:16.5
   44   2464 2.146322654601335e+01 1.1e+01 3.03e-01  2e-02  1e-01 463:49.7
   45   2520 2.143636343674193e+01 1.0e+01 3.09e-01  2e-02  9e-02 474:19.3
   46   2576 2.144807713101479e+01 9.7e+00 2.91e-01  2e-02  8e-02 484:52.4
   47   2632 2.148152667403093e+01 9.1e+00 2.86e-01  2e-02  8e-02 495:25.5
   48   2688 2.144044328055092e+01 9.3e+00 2.92e-01  2e-02  8e-02 505:57.1
   49   2744 2.144721891369226e+01 8.3e+00 2.87e-01  2e-02  7e-02 516:29.3
   50   2800 2.139932635111287e+01 8.0e+00 3.14e-01  2e-02  8e-02 527:03.3
   51   2856 2.141073293727345e+01 8.6e+00 3.13e-01  2e-02  7e-02 537:33.7
   52   2912 2.137930548197156e+01 9.5e+00 3.24e-01  2e-02  7e-02 548:08.5
   53   2968 2.141274750501430e+01 1.0e+01 2.85e-01  1e-02  6e-02 558:41.0
   54   3024 2.137087560586750e+01 9.6e+00 2.69e-01  1e-02  6e-02 569:14.6
   55   3080 2.137880481630617e+01 1.1e+01 2.68e-01  1e-02  6e-02 579:47.5
   56   3136 2.138108312721894e+01 1.2e+01 2.66e-01  1e-02  6e-02 590:19.6
   57   3192 2.133880300208927e+01 1.2e+01 2.99e-01  1e-02  8e-02 600:51.0
   58   3248 2.137550782586896e+01 1.4e+01 3.05e-01  1e-02  8e-02 611:24.8
   59   3304 2.136284606000314e+01 1.5e+01 3.11e-01  1e-02  9e-02 621:58.0
   60   3360 2.137145627183941e+01 1.7e+01 3.27e-01  1e-02  1e-01 632:30.4
   61   3416 2.135849829357056e+01 1.8e+01 3.38e-01  1e-02  1e-01 643:01.2
   62   3472 2.138185949197372e+01 2.0e+01 3.67e-01  1e-02  1e-01 653:34.9
   63   3528 2.136405854245216e+01 2.3e+01 3.34e-01  1e-02  1e-01 664:07.4
   64   3584 2.135286722908847e+01 2.5e+01 3.37e-01  1e-02  1e-01 674:38.0
   65   3640 2.135321740349540e+01 2.5e+01 3.81e-01  1e-02  1e-01 685:11.5
   66   3696 2.132308631286758e+01 2.9e+01 4.24e-01  1e-02  2e-01 695:44.6
   67   3752 2.134926344485189e+01 3.6e+01 4.53e-01  1e-02  2e-01 706:17.0
   68   3808 2.134323171288701e+01 3.5e+01 4.30e-01  1e-02  2e-01 716:48.7
   69   3864 2.133547061925962e+01 3.6e+01 4.72e-01  1e-02  2e-01 727:18.1
   70   3920 2.131121029627482e+01 3.8e+01 5.04e-01  1e-02  2e-01 737:51.8
   71   3976 2.133520941814188e+01 4.0e+01 5.33e-01  1e-02  2e-01 748:23.4
   72   4032 2.133522846960044e+01 3.7e+01 5.32e-01  1e-02  2e-01 758:55.4
   73   4088 2.131813044249729e+01 3.4e+01 5.93e-01  2e-02  2e-01 769:26.4
   74   4144 2.135123103378850e+01 3.0e+01 6.03e-01  1e-02  2e-01 779:59.6
   75   4200 2.131216224575439e+01 2.6e+01 6.55e-01  2e-02  2e-01 790:32.6
   76   4256 2.132364163176190e+01 2.7e+01 6.02e-01  1e-02  1e-01 801:12.4
   77   4312 2.133324245240332e+01 2.6e+01 5.95e-01  1e-02  1e-01 811:43.8
   78   4368 2.129337083811179e+01 2.6e+01 6.27e-01  1e-02  1e-01 822:20.3
   79   4424 2.130264550080445e+01 2.4e+01 6.22e-01  1e-02  1e-01 832:52.5
   80   4480 2.131403217110796e+01 2.4e+01 6.10e-01  1e-02  1e-01 843:23.6
   81   4536 2.130525882779566e+01 2.2e+01 5.77e-01  1e-02  1e-01 853:51.5
   82   4592 2.129358817099912e+01 2.1e+01 5.98e-01  1e-02  9e-02 864:22.2
   83   4648 2.128512599253850e+01 2.0e+01 6.01e-01  1e-02  9e-02 874:53.2
   84   4704 2.127969621251781e+01 1.8e+01 5.43e-01  1e-02  7e-02 885:22.9
   85   4760 2.126347015924354e+01 1.7e+01 5.71e-01  1e-02  8e-02 895:54.3
   86   4816 2.128882776079985e+01 1.7e+01 5.26e-01  9e-03  7e-02 906:25.8
   87   4872 2.126281311886178e+01 1.7e+01 5.82e-01  9e-03  7e-02 916:57.2
   88   4928 2.127542634923251e+01 1.8e+01 5.92e-01  9e-03  7e-02 927:26.8
   89   4984 2.125837283796113e+01 1.6e+01 5.22e-01  8e-03  6e-02 937:59.0
   90   5040 2.124457227780514e+01 1.6e+01 5.14e-01  7e-03  5e-02 948:34.9
   91   5096 2.127036145795749e+01 1.6e+01 5.34e-01  7e-03  5e-02 959:05.8
   92   5152 2.126169246971044e+01 1.5e+01 4.80e-01  6e-03  4e-02 969:38.0
   93   5208 2.125756967136946e+01 1.6e+01 4.41e-01  5e-03  4e-02 980:07.5
   94   5264 2.125248140481893e+01 1.7e+01 4.81e-01  5e-03  4e-02 990:40.0
   95   5320 2.125158971149870e+01 2.0e+01 4.54e-01  4e-03  4e-02 1001:11.1
   96   5376 2.125041064491777e+01 2.1e+01 5.20e-01  4e-03  4e-02 1011:41.6
   97   5432 2.125287620643080e+01 2.1e+01 4.25e-01  3e-03  3e-02 1022:13.6
   98   5488 2.124706660545261e+01 2.0e+01 4.45e-01  4e-03  3e-02 1032:44.6
   99   5544 2.125285003139584e+01 2.3e+01 3.79e-01  3e-03  3e-02 1043:15.8
  100   5600 2.124944502666274e+01 2.4e+01 3.72e-01  3e-03  2e-02 1053:47.0
  101   5656 2.124466342607242e+01 2.4e+01 3.25e-01  2e-03  2e-02 1064:20.6
  102   5712 2.124723708277162e+01 2.4e+01 3.30e-01  2e-03  2e-02 1074:53.9
  103   5768 2.124765799214646e+01 2.6e+01 3.17e-01  2e-03  2e-02 1085:26.7
  104   5824 2.124327146628479e+01 2.8e+01 3.23e-01  2e-03  2e-02 1095:57.9
  105   5880 2.124468292997302e+01 2.8e+01 3.11e-01  1e-03  1e-02 1106:27.9
  106   5936 2.124080809369617e+01 3.1e+01 3.07e-01  1e-03  1e-02 1116:59.7
  107   5992 2.124205015754252e+01 3.3e+01 3.27e-01  2e-03  1e-02 1127:32.6
  108   6048 2.123932888408022e+01 3.3e+01 3.15e-01  1e-03  1e-02 1138:04.4
  109   6104 2.124077403178450e+01 3.6e+01 2.83e-01  1e-03  1e-02 1148:34.7
  110   6160 2.124097862638108e+01 3.5e+01 2.60e-01  1e-03  9e-03 1159:04.0
  111   6216 2.124067525089893e+01 3.8e+01 2.26e-01  8e-04  7e-03 1169:38.2
  112   6272 2.123948805284101e+01 3.7e+01 2.36e-01  8e-04  8e-03 1180:12.3
  113   6328 2.123935092902605e+01 4.3e+01 2.37e-01  7e-04  7e-03 1190:44.3
  114   6384 2.123993524011134e+01 4.4e+01 2.33e-01  7e-04  6e-03 1201:17.7
  115   6440 2.123979271568137e+01 4.4e+01 2.12e-01  6e-04  5e-03 1211:49.2
  116   6496 2.123937636351901e+01 4.5e+01 2.07e-01  5e-04  4e-03 1222:19.5
  117   6552 2.123876150976837e+01 4.7e+01 1.90e-01  5e-04  4e-03 1232:52.4
  118   6608 2.123898313793703e+01 4.8e+01 1.69e-01  4e-04  3e-03 1243:22.0
  119   6664 2.123882702073873e+01 4.8e+01 1.62e-01  4e-04  3e-03 1253:58.1
  120   6720 2.123851208786285e+01 5.0e+01 1.71e-01  4e-04  3e-03 1264:29.7
  121   6776 2.123837849139822e+01 5.0e+01 1.51e-01  3e-04  2e-03 1275:01.2
  122   6832 2.123830179729479e+01 4.9e+01 1.74e-01  4e-04  2e-03 1285:33.8
  123   6888 2.123846453985574e+01 5.0e+01 1.71e-01  4e-04  2e-03 1296:07.6
  124   6944 2.123851917732423e+01 5.2e+01 1.72e-01  3e-04  2e-03 1306:39.0
  125   7000 2.123835052320885e+01 5.0e+01 1.82e-01  3e-04  2e-03 1317:08.9
  126   7056 2.123832235593552e+01 5.1e+01 1.73e-01  3e-04  2e-03 1327:44.9
  127   7112 2.123817756349272e+01 5.2e+01 1.65e-01  3e-04  2e-03 1338:15.5
  128   7168 2.123819510191739e+01 5.0e+01 1.45e-01  2e-04  1e-03 1348:50.1
  129   7224 2.123815959328632e+01 5.2e+01 1.35e-01  2e-04  1e-03 1359:23.1
  130   7280 2.123813327626419e+01 5.4e+01 1.34e-01  2e-04  9e-04 1369:54.8
  131   7336 2.123815221641555e+01 5.7e+01 1.41e-01  2e-04  9e-04 1380:24.6
  132   7392 2.123817450124910e+01 5.8e+01 1.34e-01  2e-04  7e-04 1391:01.1
  133   7448 2.123810228206212e+01 5.7e+01 1.17e-01  1e-04  6e-04 1401:32.2
  134   7504 2.123810411250928e+01 5.6e+01 1.22e-01  1e-04  6e-04 1412:04.7
  135   7560 2.123809048403740e+01 6.0e+01 1.17e-01  1e-04  6e-04 1422:39.3
  136   7616 2.123809725855105e+01 6.8e+01 1.20e-01  1e-04  5e-04 1433:13.7
  137   7672 2.123808124380376e+01 6.9e+01 1.08e-01  1e-04  4e-04 1443:42.4
termination on timeout=86400
final/bestever f-value = 2.123808e+01 2.123808e+01 after 7672/7629 evaluations
incumbent solution: [0.2521781788569616, -1.249059981705712, -0.2514320724931379, 0.43758914088382667, -0.4341861717697812, 0.4308258779638133, -0.43071323193947375, -0.7455315767884161]
std deviation: [0.00022006960151790665, 0.0001077663808454811, 0.00043159691264236713, 0.00015554419469519974, 0.0002792195646892021, 0.0002582127400451186, 0.00031025377479124063, 0.000424182278006658]
