runid: 21342422
CPUs available: 56
Disorder: (0.0005, 30)
Disorder size: 30
Unoptimised score: 22.571810669598094
(28_w,56)-aCMA-ES (mu_w=15.5,w_1=12%) in dimension 8 (seed=231022, Fri Mar 28 13:06:08 2025)
Iterat Nfevals  function value    axis ratio maxstd  minstd
   90   5040 1.870687002054979e+01 7.8e+00 3.52e-02  2e-04  7e-04 942:46.1
   91   5096 1.870686124726671e+01 7.7e+00 3.62e-02  2e-04  7e-04 953:13.1
   92   5152 1.870686781539663e+01 7.6e+00 3.09e-02  1e-04  5e-04 963:41.6
   93   5208 1.870685766671047e+01 7.0e+00 2.91e-02  1e-04  4e-04 974:10.0
   94   5264 1.870685301384388e+01 7.2e+00 2.40e-02  1e-04  3e-04 984:38.1
   95   5320 1.870685191449961e+01 7.4e+00 2.31e-02  9e-05  3e-04 995:04.3
   96   5376 1.870685386466720e+01 7.2e+00 2.17e-02  7e-05  3e-04 1005:33.7
   97   5432 1.870685051136744e+01 7.3e+00 1.97e-02  6e-05  2e-04 1016:05.0
   98   5488 1.870685070512009e+01 7.0e+00 1.85e-02  6e-05  2e-04 1026:30.4
   99   5544 1.870684942737878e+01 6.5e+00 1.79e-02  5e-05  2e-04 1036:58.3
  100   5600 1.870684930271994e+01 6.7e+00 1.68e-02  5e-05  2e-04 1047:23.8
  101   5656 1.870684838497658e+01 6.6e+00 1.60e-02  4e-05  1e-04 1057:52.0
  102   5712 1.870684837122611e+01 7.0e+00 1.59e-02  4e-05  1e-04 1068:21.0
  103   5768 1.870684877135197e+01 6.7e+00 1.44e-02  3e-05  1e-04 1078:50.5
  104   5824 1.870684773351233e+01 6.3e+00 1.35e-02  3e-05  9e-05 1089:19.7
  105   5880 1.870684811383158e+01 6.5e+00 1.29e-02  3e-05  8e-05 1099:47.9
  106   5936 1.870684798533208e+01 6.4e+00 1.25e-02  2e-05  7e-05 1110:17.4
  107   5992 1.870684757326038e+01 6.2e+00 1.09e-02  2e-05  5e-05 1120:43.6
  108   6048 1.870684761052310e+01 6.4e+00 1.07e-02  2e-05  5e-05 1131:13.7
  109   6104 1.870684744880101e+01 5.8e+00 1.15e-02  2e-05  5e-05 1141:44.0
  110   6160 1.870684754418969e+01 4.6e+00 1.14e-02  2e-05  4e-05 1152:15.6
  111   6216 1.870684731996713e+01 4.5e+00 1.21e-02  2e-05  4e-05 1162:47.2
  112   6272 1.870684742703293e+01 4.3e+00 1.09e-02  1e-05  4e-05 1173:16.6
  113   6328 1.870684738240722e+01 4.2e+00 1.04e-02  1e-05  3e-05 1183:44.3
  114   6384 1.870684733456782e+01 4.1e+00 1.08e-02  1e-05  3e-05 1194:11.9
  115   6440 1.870684732013637e+01 3.8e+00 9.25e-03  1e-05  2e-05 1204:36.3
  116   6496 1.870684728477414e+01 4.0e+00 8.60e-03  9e-06  2e-05 1215:05.2
  117   6552 1.870684723676817e+01 4.2e+00 8.38e-03  8e-06  2e-05 1225:35.8
  118   6608 1.870684726339822e+01 4.2e+00 8.21e-03  7e-06  2e-05 1236:05.4
  119   6664 1.870684724928223e+01 4.3e+00 8.28e-03  7e-06  2e-05 1246:31.6
  120   6720 1.870684723580257e+01 4.7e+00 7.56e-03  6e-06  1e-05 1256:58.6
  121   6776 1.870684721509664e+01 4.9e+00 6.83e-03  5e-06  1e-05 1267:25.6
  122   6832 1.870684720580711e+01 5.2e+00 7.57e-03  5e-06  1e-05 1277:53.9
  123   6888 1.870684720193409e+01 5.8e+00 6.75e-03  4e-06  1e-05 1288:21.1
  124   6944 1.870684719951074e+01 6.3e+00 6.73e-03  4e-06  1e-05 1298:49.3
  125   7000 1.870684720342665e+01 7.0e+00 6.28e-03  4e-06  1e-05 1309:15.6
  126   7056 1.870684719039246e+01 7.6e+00 5.94e-03  3e-06  9e-06 1319:44.6
  127   7112 1.870684718528198e+01 7.9e+00 5.08e-03  3e-06  7e-06 1330:11.5
  128   7168 1.870684718637878e+01 8.2e+00 5.81e-03  3e-06  8e-06 1340:43.2
  129   7224 1.870684718880308e+01 8.1e+00 4.93e-03  2e-06  6e-06 1351:13.6
  130   7280 1.870684718399487e+01 8.7e+00 4.74e-03  2e-06  5e-06 1361:41.0
  131   7336 1.870684718644074e+01 9.7e+00 4.16e-03  2e-06  4e-06 1372:08.8
  132   7392 1.870684718293743e+01 1.0e+01 3.98e-03  2e-06  4e-06 1382:36.1
  133   7448 1.870684718260488e+01 1.1e+01 3.76e-03  1e-06  3e-06 1393:02.4
  134   7504 1.870684718203112e+01 1.2e+01 3.16e-03  1e-06  3e-06 1403:27.8
  135   7560 1.870684718115261e+01 1.3e+01 2.84e-03  1e-06  2e-06 1413:56.0
  136   7616 1.870684718081678e+01 1.4e+01 2.65e-03  9e-07  2e-06 1424:23.5
  137   7672 1.870684718060519e+01 1.6e+01 2.66e-03  8e-07  2e-06 1434:54.3
  138   7728 1.870684718067432e+01 1.6e+01 2.47e-03  7e-07  2e-06 1445:22.4
termination on timeout=86400
final/bestever f-value = 1.870685e+01 1.870685e+01 after 7728/7642 evaluations
incumbent solution: [0.5310057094628179, 0.054699391249169435, -0.15946872395761674, 0.9184222687221073, 0.3898358481585319, 0.004181106225692966, 0.47878010016339256, -0.6714799577407781]
std deviation: [1.0876287403135888e-06, 7.957149507594626e-07, 1.791765672551268e-06, 6.97625799765538e-07, 1.100978972000606e-06, 8.218380729597409e-07, 1.5237374843902786e-06, 1.2288045709036552e-06]
